full_name,salary2,yearID,,,,,,,,,,,,,,,,,,,,,,
Curtis Granderson,"$15,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Melky Cabrera,"$15,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Edwin Encarnacion,"$14,666,666 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Giancarlo Stanton,"$14,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Yulieski Gurriel,"$14,400,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Nelson Cruz,"$14,250,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Andrew McCutchen,"$14,208,333 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Yadier Molina,"$14,200,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Brandon Phillips,"$14,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
J.J. Hardy,"$14,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Ryan Zimmerman,"$14,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Miguel Montero,"$14,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Bryce Harper,"$13,625,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Matt Harrison,"$13,200,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Evan Longoria,"$13,166,667 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Matt Holliday,"$13,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jay Bruce,"$13,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Chase Headley,"$13,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Josh Reddick,"$13,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Justin Turner,"$13,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Brett Gardner,"$12,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Eric Hosmer,"$12,250,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Daniel Murphy,"$12,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Carlos Santana,"$12,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Todd Frazier,"$12,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
J.D. Martinez,"$11,750,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Nolan Arenado,"$11,750,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Billy Butler,"$11,666,667 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Carlos Gomez,"$11,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Martin Prado,"$11,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Mark Trumbo,"$11,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Manny Machado,"$11,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Rusney Castillo,"$11,271,429 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Nick Markakis,"$11,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Ian Kinsler,"$11,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Denard Span,"$11,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Kyle Seager,"$11,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Cain,"$11,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Allen Craig,"$11,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jose Abreu,"$10,825,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Matt Wieters,"$10,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jhonny Peralta,"$10,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Howie Kendrick,"$10,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Kendrys Morales,"$10,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Matt Carpenter,"$10,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Starlin Castro,"$9,857,143 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Yasmany Tomas,"$9,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jason Kipnis,"$9,166,667 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Cameron Maybin,"$9,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Francisco Cervelli,"$9,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Chris Johnson,"$9,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Paul Goldschmidt,"$8,850,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Mike Moustakas,"$8,700,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jason Castro,"$8,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Michael Brantley,"$8,375,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Asdrubal Cabrera,"$8,250,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Yasiel Puig,"$8,214,286 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Brandon Crawford,"$8,200,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Gerardo Parra,"$8,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Ian Desmond,"$8,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Michael Saunders,"$8,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jon Jay,"$8,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Andrelton Simmons,"$8,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Mike Pelfrey,"$8,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Omar Infante,"$8,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Dee Gordon,"$7,800,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Josh Harrison,"$7,750,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Alexander Guerrero,"$7,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Devin Mesoraco,"$7,325,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Charlie Blackmon,"$7,300,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Anthony Rizzo,"$7,285,714 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Lucas Duda,"$7,250,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Yunel Escobar,"$7,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Seth Smith,"$7,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Logan Forsythe,"$7,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
A.J. Pollock,"$6,750,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Chris Young,"$6,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jed Lowrie,"$6,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Alcides Escobar,"$6,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Luis Valbuena,"$6,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Steve Pearce,"$6,250,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
David Freese,"$6,250,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jean Segura,"$6,200,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Mike Napoli,"$6,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Rajai Davis,"$6,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Welington Castillo,"$6,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Brian Dozier,"$6,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jedd Gyorko,"$6,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Kole Calhoun,"$6,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Anthony Rendon,"$5,800,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Sean Rodriguez,"$5,750,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Danny Valencia,"$5,550,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Mitch Moreland,"$5,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Nori Aoki,"$5,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Yasmani Grandal,"$5,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Mark Lowe,"$5,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Erisbel Arruebarruena,"$5,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Danny Espinosa,"$5,425,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Starling Marte,"$5,333,333 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Zack Cozart,"$5,325,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jonathan Lucroy,"$5,250,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Trevor Plouffe,"$5,250,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Evan Gattis,"$5,200,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Didi Gregorius,"$5,100,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Colby Rasmus,"$5,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Matt Joyce,"$5,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Khris Davis,"$5,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jason Motte,"$5,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Leonys Martin,"$4,850,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
D.J. LeMahieu,"$4,800,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jose Altuve,"$4,687,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Hector Olivera,"$4,666,666 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Yan Gomes,"$4,583,333 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Carlos Ruiz,"$4,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Juan Lagares,"$4,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Wil Myers,"$4,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Xander Bogaerts,"$4,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Adeiny Hechavarria,"$4,350,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Freddy Galvis,"$4,350,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jordy Mercer,"$4,325,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Lonnie Chisenhall,"$4,300,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Eduardo Nunez,"$4,200,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Salvador Perez,"$4,200,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Hyun-soo Kim,"$4,200,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Justin Smoak,"$4,125,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jose Iglesias,"$4,100,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
John Jaso,"$4,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Wilson Ramos,"$4,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Ben Revere,"$4,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Brandon Belt,"$4,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Yonder Alonso,"$4,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Adam Eaton,"$4,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Eric Thames,"$4,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
George Springer,"$3,900,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Brandon Moss,"$3,750,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Marwin Gonzalez,"$3,725,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jorge Soler,"$3,666,667 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jackie Jr. Bradley,"$3,600,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Brad Miller,"$3,575,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Stephen Drew,"$3,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Chris Carter,"$3,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Marcell Ozuna,"$3,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Christian Yelich,"$3,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Yaisel Sierra,"$3,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jonathan Schoop,"$3,475,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Kevin Kiermaier,"$3,166,666 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Corey Dickerson,"$3,025,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Andres Blanco,"$3,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Tyler Flowers,"$3,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Avisail Garcia,"$3,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Nick Castellanos,"$3,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Stephen Vogt,"$2,965,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Darwin Barney,"$2,887,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jarrod Dyson,"$2,800,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Matt Adams,"$2,800,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jung-Ho Kang,"$2,750,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Ender Inciarte,"$2,700,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Billy Hamilton,"$2,625,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Yangervis Solarte,"$2,625,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Franklin Gutierrez,"$2,600,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Eduardo Escobar,"$2,600,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Cesar Hernandez,"$2,550,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Scooter Gennett,"$2,525,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
A.J. Ellis,"$2,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Logan Morrison,"$2,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Kolten Wong,"$2,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Aledmys Diaz,"$2,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Brayan Pena,"$2,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Chris Owings,"$2,300,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Cliff Pennington,"$2,250,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Wilmer Flores,"$2,200,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Ichiro Suzuki,"$2,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Chase Utley,"$2,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Aaron Hill,"$2,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jeff Mathis,"$2,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Geovany Soto,"$2,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Nick Hundley,"$2,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Alex Avila,"$2,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Brandon Guyer,"$2,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jonathan Singleton,"$2,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Robinson Chirinos,"$1,950,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Brock Holt,"$1,950,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Travis d'Arnaud,"$1,875,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Ryan Flaherty,"$1,800,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Erick Aybar,"$1,750,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Rene Rivera,"$1,750,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Martin Maldonado,"$1,725,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Derek Dietrich,"$1,700,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Gregory Polanco,"$1,600,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Odubel Herrera,"$1,600,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Dian Toscano,"$1,600,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jose Lobaton,"$1,575,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Rickie Weeks,"$1,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Chris Iannetta,"$1,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Mark Reynolds,"$1,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Kurt Suzuki,"$1,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Austin Jackson,"$1,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Drew Butera,"$1,500,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Chris Stewart,"$1,400,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Chris Heisey,"$1,400,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Conor Gillaspie,"$1,400,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Peter Bourjos,"$1,350,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Daniel Descalso,"$1,350,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Daniel Nava,"$1,350,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Aaron Hicks,"$1,350,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Rougned Odor,"$1,333,333 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Stephen Piscotty,"$1,333,333 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Scott Van Slyke,"$1,325,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Andrew Romine,"$1,300,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Sandy Leon,"$1,300,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jarrod Saltalamacchia,"$1,250,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Emilio Bonifacio,"$1,250,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Adam Rosales,"$1,250,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Derek Norris,"$1,200,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Ezequiel Carrera,"$1,162,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Alexi Amarista,"$1,100,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jake Marisnick,"$1,100,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Kris Bryant,"$1,050,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Lourdes Gurriel,"$1,028,571 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jurickson Profar,"$1,005,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Adam Lind,"$1,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Tyler Moore,"$1,000,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jose Ramirez,"$971,400 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Chris Gimenez,"$950,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Mookie Betts,"$950,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Chris Herrmann,"$937,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Kirk Nieuwenhuis,"$900,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Tim Beckham,"$885,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Craig Gentry,"$850,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Tim Anderson,"$850,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Austin Romine,"$805,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Anthony Recker,"$800,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Guillermo Heredia,"$782,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Hector Sanchez,"$750,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Caleb Joseph,"$700,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Eric Fryer,"$675,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Roberto Perez,"$675,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Addison Russell,"$644,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jesus Sucre,"$630,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Chris Marrero,"$610,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Javier Baez,"$609,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Michael Martinez,"$600,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Josh Rutledge,"$600,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Ehire Adrianza,"$600,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Joe Panik,"$600,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Chase d'Arnaud,"$600,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Eugenio Suarez,"$595,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Francisco Lindor,"$579,300 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Adam Duvall,"$577,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Pete Kozma,"$575,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Tucker Barnhart,"$575,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Corey Seager,"$575,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Tommy La Stella,"$573,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jake Lamb,"$573,300 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Miguel Sano,"$572,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
David Peralta,"$572,200 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Mike Zunino,"$570,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Nick Ahmed,"$566,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Kyle Schwarber,"$565,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
C.J. Cron,"$565,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Cameron Rupp,"$565,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Tyler Naquin,"$564,800 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Christian Colon,"$564,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
J.T. Realmuto,"$562,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Ronnie Torreyes,"$561,900 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Christian Vazquez,"$561,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Maikel Franco,"$560,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Phil Gosselin,"$559,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Paulo Orlando,"$558,250 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Michael Taylor,"$557,900 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Gary Sanchez,"$557,900 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Randal Grichuk,"$557,200 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Kevin Pillar,"$555,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Enrique Hernandez,"$555,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jace Peterson,"$555,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Joc Pederson,"$555,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Michael Conforto,"$554,904 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Trea Turner,"$554,900 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jonathan Villar,"$554,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Willson Contreras,"$554,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Brandon Drury,"$553,900 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Justin Bour,"$552,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Robbie Grossman,"$552,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Eddie Rosario,"$552,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Cheslor Cuthbert,"$552,250 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
James McCann,"$552,100 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Albert Almora,"$552,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Matt Szczur,"$549,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Adam Frazier,"$549,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Andrew Benintendi,"$549,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Josh Bell,"$549,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Ryan Goins,"$548,200 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Greg Garcia,"$547,900 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Carlos Perez,"$547,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Adonis Garcia,"$547,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Max Kepler,"$547,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Tyler Saladino,"$547,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Jefry Marte,"$547,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Steven Souza,"$546,700 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Leury Garcia,"$546,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Nomar Mazara,"$546,450 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Ryan Schimpf,"$546,200 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Yolmer Carlos Sanchez,"$546,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Hernan Perez,"$545,700 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Greg Bird,"$545,500 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Matt Duffy,"$545,300 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Devon Travis,"$545,200 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Marcus Semien,"$545,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
Josh Phegley,"$545,000 ",2017 ,,,,,,,,,,,,,,,,,,,,,,
